date,branch,revenue,orders,profit,customer_rating,complaints,marketing_spend,online_orders,dinein_orders
2023-05-31,Anna Nagar,42767.79,100,9724.43,4.0,3,2666.08,35,65
2023-09-11,T Nagar,57194.14,160,15771.88,4.0,1,2710.38,85,75
2022-10-13,T Nagar,56453.35,132,12575.58,3.8,2,4570.84,72,60
2023-09-19,Adyar,48911.21,125,12965.27,4.5,4,4223.95,47,78
2023-05-29,T Nagar,46340.94,106,10293.98,3.4,3,3921.45,40,66
2023-06-03,OMR,46370.58,105,8649.04,4.7,1,2084.76,48,57
2023-09-12,Adyar,47670.55,120,8955.43,3.5,0,3222.38,44,76
2022-08-16,OMR,41497.27,101,10465.69,4.4,0,1940.85,57,44
2022-11-18,Velachery,44834.47,116,10662.55,3.6,4,2013.35,67,49
2023-01-15,Adyar,70103.24,192,19591.25,3.5,6,5960.29,97,95
2022-11-22,Velachery,47359.62,126,12732.28,4.2,2,3251.81,63,63
2023-09-03,Velachery,40166.91,93,10867.7,4.5,4,2632.42,39,54
2022-12-23,Anna Nagar,58828.69,149,13429.71,4.0,2,2977.57,56,93
2023-08-02,OMR,41318.99,95,9252.41,3.8,1,3658.38,37,58
2023-08-06,T Nagar,66839.71,177,17908.02,3.7,2,3216.59,64,113
2022-06-25,Velachery,42003.61,112,8465.89,3.8,3,2519.2,50,62
2023-07-05,Anna Nagar,43998.93,101,10209.76,3.6,0,3653.69,35,66
2022-07-18,Adyar,47549.33,106,10717.95,3.7,1,2091.02,43,63
2022-10-17,Adyar,54279.14,120,10581.31,4.1,3,3330.85,65,55
2022-11-28,Adyar,63072.77,158,17211.06,4.3,1,4008.62,94,64
2022-03-17,Adyar,46208.67,103,11836.26,4.4,3,3171.59,41,62
2022-02-09,OMR,12016.44,27,3320.93,3.5,1,486.26,15,12
2023-05-13,T Nagar,69236.78,158,13956.0,3.9,5,3377.52,65,93
2022-12-30,OMR,46764.82,125,9531.22,4.1,2,3597.66,51,74
2022-05-20,OMR,40103.27,101,10689.22,3.9,2,2394.59,51,50
2022-08-16,T Nagar,56326.33,130,10767.31,3.8,1,4845.62,75,55
2022-11-10,Velachery,33807.43,92,7137.56,4.3,2,2212.16,33,59
2023-11-13,Velachery,45953.0,102,8766.89,4.6,2,2313.29,44,58
2022-10-06,T Nagar,49862.87,122,11331.9,3.8,1,3230.95,67,55
2022-07-18,OMR,47911.36,113,11929.37,3.5,2,4041.63,55,58
2022-12-29,T Nagar,56630.47,158,15834.33,4.2,2,3361.24,91,67
2022-12-21,OMR,47741.47,119,10800.93,5.0,6,2648.88,66,53
2023-07-09,Adyar,56064.98,146,11432.12,3.7,1,4060.67,52,94
2022-09-24,T Nagar,63322.37,141,17629.83,4.2,2,3125.09,79,62
2022-08-08,Velachery,,282,25918.07,4.4,0,9414.53,157,125
2022-06-03,Anna Nagar,39801.15,99,7979.66,3.7,2,3338.98,56,43
2023-05-09,OMR,44079.76,107,10117.35,4.8,1,3531.01,62,45
2023-12-20,Adyar,54406.67,147,10047.42,,0,4202.55,56,91
2023-10-10,Adyar,48546.02,110,10820.3,4.1,4,3769.34,65,45
2023-08-04,Anna Nagar,,100,7818.33,4.4,3,2769.39,45,55
2022-01-11,Velachery,40044.29,110,8971.79,4.4,4,3008.07,42,68
2023-12-05,Anna Nagar,51896.96,141,9473.38,4.3,0,2178.14,70,71
2023-04-28,T Nagar,50462.44,141,11341.44,4.4,3,2432.34,61,80
2022-06-16,T Nagar,53452.37,143,11459.24,3.5,3,3779.17,80,63
2023-05-03,Anna Nagar,35182.63,99,7336.32,4.0,3,2381.81,34,65
2023-07-14,Anna Nagar,39791.16,102,8523.36,4.6,1,3247.43,42,60
2023-02-16,T Nagar,49769.52,112,11647.69,3.7,3,3746.66,49,63
2023-01-25,T Nagar,62295.69,177,15408.94,3.9,1,3811.53,84,93
2023-10-22,Adyar,69269.51,156,16224.2,3.8,3,3673.4,56,100
2023-05-28,Anna Nagar,39984.77,108,8058.37,3.9,3,2182.9,42,66
2023-09-26,Anna Nagar,44669.18,101,9030.0,4.0,5,2822.08,47,54
2022-08-30,OMR,43879.02,123,11929.01,3.8,4,3439.49,61,62
2022-07-24,Velachery,55216.91,128,13270.38,4.0,1,4126.98,56,72
2022-10-10,T Nagar,65293.27,156,17879.77,4.4,2,4695.8,68,88
2023-04-17,Velachery,36494.08,93,9422.65,3.9,4,2753.39,37,56
2023-02-25,T Nagar,59818.98,150,16673.61,4.3,5,4538.69,77,73
2023-10-11,Adyar,61531.11,155,12836.17,3.8,1,3547.92,79,76
2023-06-05,OMR,11138.3,29,2376.37,3.9,0,793.69,15,14
2022-04-27,Anna Nagar,44711.07,121,9444.19,4.5,2,2303.17,48,73
2022-01-11,T Nagar,65105.69,147,16609.42,4.4,2,5642.63,63,84
2023-04-13,OMR,39438.3,94,8680.48,4.6,3,1678.36,38,56
2023-05-30,Velachery,37108.28,89,9570.49,3.6,4,2896.31,39,50
2022-12-18,T Nagar,71022.29,191,17233.89,4.3,0,3129.53,108,83
2022-12-17,Velachery,57013.01,141,15886.23,4.4,2,5040.1,63,78
2022-04-11,T Nagar,56401.12,149,11454.88,4.1,1,4721.48,58,91
2022-04-30,Anna Nagar,50089.52,135,9278.28,4.4,3,2951.47,59,76
2023-10-19,Anna Nagar,53450.19,151,11329.58,3.5,3,4303.9,78,73
2023-03-04,OMR,41616.78,95,10641.96,4.5,1,3103.79,56,39
2023-05-19,OMR,,100,10303.57,4.1,1,1717.51,36,64
2023-11-02,OMR,46703.85,110,10847.81,4.6,0,2098.05,48,62
2023-09-28,Anna Nagar,,121,12911.35,3.6,3,4270.02,45,76
2023-01-05,Anna Nagar,47323.47,111,12573.68,3.5,3,4114.1,52,59
2022-09-26,Anna Nagar,45418.22,105,8970.66,,2,3344.52,42,63
2023-05-29,Adyar,47169.94,107,11689.06,4.9,4,2503.96,44,63
2022-03-05,OMR,51167.09,140,11277.65,3.7,2,3978.59,49,91
2023-11-12,Adyar,71195.86,199,18440.1,3.8,4,4931.42,93,106
2023-12-26,Adyar,60239.48,157,14364.8,4.3,2,3973.26,65,92
2022-02-16,Anna Nagar,43090.2,108,10420.31,3.9,1,2518.44,50,58
2023-04-30,OMR,54651.14,121,11509.85,3.3,5,3699.35,56,65
2022-09-19,T Nagar,55054.13,154,13950.0,3.5,1,3088.24,67,87
2022-05-27,T Nagar,46717.33,115,10268.27,3.9,0,3444.64,41,74
2022-02-13,T Nagar,64520.13,144,17000.86,4.1,1,5493.57,79,65
2023-05-05,T Nagar,46700.25,117,10244.15,4.1,1,2790.22,53,64
2023-02-01,T Nagar,51592.32,121,12878.19,4.4,5,4361.3,64,57
2022-01-05,Anna Nagar,52655.16,146,10509.88,4.5,1,2225.28,62,84
2022-05-12,OMR,33291.21,80,6356.03,3.8,1,2918.91,33,47
2022-05-16,Velachery,34194.78,97,9467.64,4.2,1,2652.77,37,60
2022-07-24,OMR,50215.71,137,10307.64,5.0,3,2512.58,72,65
2022-05-02,Adyar,39847.71,96,7320.43,3.7,3,3383.45,56,40
2022-05-01,OMR,54743.14,124,11188.71,3.9,3,4023.88,68,56
2023-08-25,OMR,35808.63,101,9567.97,4.7,4,1675.63,57,44
2022-10-29,Adyar,76184.11,215,20525.61,4.2,2,4151.57,82,133
2022-05-11,OMR,35212.17,94,8735.41,4.7,4,2985.62,50,44
2022-12-14,T Nagar,57593.18,163,15993.21,4.3,2,2495.66,93,70
2022-04-18,T Nagar,49621.41,114,9068.97,3.4,3,4054.05,43,71
2023-11-13,Anna Nagar,44860.56,119,11618.37,4.5,1,3217.7,57,62
2022-09-13,Velachery,39859.02,99,11029.8,4.5,1,2912.92,57,42
2022-06-12,Adyar,127460.68,312,28497.28,3.8,2,11135.58,182,130
2023-03-04,Adyar,55333.1,151,13016.91,4.3,3,4065.45,83,68
2022-06-21,Adyar,44296.51,105,12194.55,4.4,1,3793.85,38,67
2022-01-08,Adyar,74646.64,188,20223.44,4.3,4,4115.7,101,87
2023-02-23,T Nagar,,129,14217.01,4.0,1,4766.17,61,68
2023-07-29,Anna Nagar,61367.85,147,13125.05,4.2,2,3896.79,82,65
2022-02-20,Anna Nagar,43907.88,121,9650.32,4.4,2,3884.68,68,53
2022-05-04,T Nagar,50025.12,119,12040.66,3.8,1,3413.75,67,52
2023-06-07,Velachery,38225.06,102,6881.45,4.4,1,3063.45,56,46
2023-08-08,Adyar,47751.29,133,10551.0,4.3,3,3072.01,72,61
2022-12-30,Velachery,41093.68,91,9907.16,4.1,2,2449.6,43,48
2022-04-14,T Nagar,47558.61,110,12181.42,3.7,1,2526.51,45,65
2023-01-21,T Nagar,,157,19147.6,4.5,0,2927.41,85,72
2023-03-13,T Nagar,54041.83,126,10710.45,4.3,1,2619.91,71,55
2022-11-25,Adyar,54384.42,131,13209.37,3.9,4,2175.64,76,55
2023-03-23,Velachery,43438.98,99,10142.25,3.9,3,3787.03,36,63
2022-08-30,T Nagar,55843.72,126,11928.42,3.3,4,2421.13,57,69
2023-05-27,Adyar,54035.94,137,11080.2,3.6,1,4769.53,58,79
2023-02-04,Anna Nagar,59169.42,158,13313.77,4.6,1,5105.81,81,77
2023-01-05,Adyar,54463.5,126,14396.09,3.8,3,2705.25,48,78
2022-06-28,Adyar,40619.27,97,9446.48,4.1,0,1698.75,35,62
2022-01-20,Anna Nagar,48244.27,126,9501.67,3.5,2,3272.89,73,53
2023-11-16,Anna Nagar,50332.35,115,10148.52,4.6,2,4044.69,62,53
2022-02-05,Anna Nagar,55884.21,137,15476.03,4.1,3,3697.01,69,68
2022-01-31,OMR,42415.07,109,9646.71,4.8,2,2382.53,41,68
2023-07-05,OMR,44023.93,107,10984.06,3.9,0,2511.37,62,45
2023-11-17,Adyar,,144,13236.26,4.5,3,3138.44,64,80
2023-06-09,Anna Nagar,39187.11,106,9302.92,4.2,3,,51,55
2022-09-23,Adyar,52146.81,125,14273.75,4.0,2,4054.15,52,73
2022-07-10,T Nagar,71337.54,165,12958.75,4.2,4,3519.82,84,81
2023-01-17,Velachery,49205.97,130,10707.82,3.7,0,2716.33,53,77
2023-03-07,Velachery,40047.31,99,8986.68,4.5,3,2450.64,48,51
2023-06-22,Anna Nagar,39214.16,100,8339.96,4.5,0,3029.03,36,64
2023-09-09,Adyar,56972.6,133,12519.4,4.2,2,2776.32,47,86
2022-09-03,Velachery,46286.8,116,8569.59,4.0,2,3448.43,59,57
2023-11-01,OMR,41493.4,99,9833.75,4.8,5,3293.68,45,54
2022-07-10,OMR,,133,9891.56,4.0,2,4622.8,49,84
2022-09-03,Anna Nagar,61690.43,159,11383.85,4.4,3,3547.03,92,67
2022-09-13,OMR,41979.04,105,8008.92,4.5,3,1886.63,60,45
2022-02-24,T Nagar,54428.95,144,14476.63,4.6,1,4082.68,70,74
2023-11-11,T Nagar,78288.1,178,15269.3,4.3,3,4649.3,82,96
2022-12-14,Adyar,59716.31,150,12117.96,4.2,1,4542.07,88,62
2022-06-04,Anna Nagar,50261.35,124,11549.11,3.8,4,2275.52,63,61
2022-03-31,OMR,49925.32,117,10848.71,4.3,1,4295.2,52,65
2022-08-15,Velachery,36420.85,99,6955.16,3.7,0,2396.38,48,51
2023-12-13,Adyar,56193.47,144,12913.69,4.0,4,3934.6,71,73
2023-09-18,Anna Nagar,45938.97,114,11861.22,4.3,1,2195.07,51,63
2023-06-28,Adyar,49105.59,115,12158.71,4.1,0,3532.32,64,51
2023-08-29,OMR,39802.26,100,7505.77,4.0,1,3174.01,42,58
2023-09-09,T Nagar,70782.92,176,13375.69,4.2,4,5106.04,68,108
2023-07-24,Anna Nagar,,131,12387.37,4.0,3,,46,85
2023-11-03,OMR,44992.04,120,9062.71,4.1,4,2649.15,71,49
2022-10-26,Velachery,37763.47,87,8385.15,4.4,3,3210.16,32,55
2022-12-23,Velachery,43865.06,116,10600.74,4.6,4,2858.32,67,49
2023-08-29,Velachery,35032.31,95,7873.65,3.9,1,2315.9,54,41
2022-05-08,Anna Nagar,47397.64,115,11532.74,3.9,1,2438.36,46,69
2023-01-29,Anna Nagar,70166.54,187,16206.06,4.2,2,5995.26,102,85
2023-07-01,Velachery,39446.56,108,8825.04,4.6,0,,48,60
2022-02-25,OMR,34894.11,92,7130.1,4.3,1,1448.8,54,38
2022-09-08,T Nagar,50379.83,120,12834.07,4.1,0,2305.68,48,72
2023-12-28,OMR,42844.95,107,8526.76,4.0,4,3624.32,60,47
2022-07-10,Anna Nagar,60876.01,138,14020.26,3.6,1,3802.77,68,70
2023-02-14,T Nagar,46980.0,125,9347.36,4.2,5,2415.06,72,53
2022-09-20,T Nagar,45645.85,123,12216.22,3.5,1,3131.92,48,75
2023-12-01,Anna Nagar,47284.23,110,12707.93,4.2,1,2560.48,50,60
2023-03-05,OMR,47301.89,128,9988.84,3.5,0,2546.12,56,72
2023-08-30,Anna Nagar,46037.37,127,11457.07,4.3,2,4094.23,67,60
2022-06-30,Anna Nagar,42007.09,98,11063.2,3.6,1,2605.37,41,57
2022-10-29,Anna Nagar,64233.36,171,14587.08,3.8,4,4150.22,68,103
2022-12-21,Adyar,58159.48,145,11695.25,4.0,1,3319.19,71,74
2023-05-01,OMR,43366.28,105,9318.33,4.4,0,3334.19,37,68
2022-11-27,T Nagar,71667.32,167,18696.74,4.3,1,4911.94,58,109
2023-06-22,OMR,37543.93,83,8381.48,3.8,3,3178.19,41,42
2023-08-31,OMR,37563.02,84,9470.92,3.5,4,3297.88,47,37
2023-01-11,Adyar,49787.17,140,10040.59,4.5,0,3007.15,62,78
2022-12-06,T Nagar,,179,13967.38,3.9,2,5318.42,72,107
2022-12-01,Adyar,61162.59,167,15871.92,4.4,1,3834.18,92,75
2022-01-16,Adyar,64277.86,146,15287.89,3.7,2,4656.77,79,67
2023-05-29,T Nagar,46340.94,106,10293.98,3.4,3,3921.45,40,66
2022-11-20,OMR,57062.0,139,14176.45,4.4,4,3044.19,57,82
2022-01-17,Anna Nagar,52473.81,126,10622.11,3.6,3,3967.49,51,75
2022-07-20,OMR,41799.91,94,10308.03,4.5,3,,45,49
2023-06-05,OMR,11138.3,29,2376.37,3.9,0,793.69,15,14
2023-07-01,Anna Nagar,54987.92,126,13085.84,4.9,1,3901.21,53,73
2023-10-21,Anna Nagar,64606.7,151,17265.9,4.1,3,3280.86,56,95
2023-01-27,OMR,43060.17,117,9325.74,4.1,2,2781.19,68,49
2022-05-28,OMR,51924.76,130,10909.38,4.5,1,3198.49,67,63
2023-03-11,OMR,52621.76,134,10060.7,4.2,3,4181.35,51,83
2022-02-14,Velachery,41623.14,107,9423.2,3.9,2,2547.01,49,58
2022-08-18,T Nagar,56627.84,149,11588.98,3.8,3,3860.93,82,67
2022-01-07,OMR,49393.4,110,9855.84,3.7,2,3607.34,63,47
2022-05-22,Adyar,57187.8,130,10923.4,4.4,0,4330.43,50,80
2022-03-09,T Nagar,49536.8,133,8945.37,4.8,3,2726.9,71,62
2022-08-14,Anna Nagar,56604.84,153,13484.31,4.1,0,2842.81,73,80
2023-09-07,Velachery,36390.57,94,8391.11,3.8,0,1793.9,48,46
2022-12-06,Velachery,43324.88,101,11175.35,,5,3125.13,59,42
2022-10-23,Adyar,68155.85,176,16048.98,3.7,1,2823.6,81,95
2023-12-12,OMR,48441.8,122,10605.66,3.9,1,3391.21,65,57
2022-03-29,Adyar,49763.54,116,10510.73,3.6,1,2721.13,40,76
2023-09-18,Velachery,34939.35,97,8455.8,4.3,2,2294.48,36,61
2022-08-22,Velachery,40269.93,107,8159.35,4.0,1,3322.65,45,62
2023-08-31,Adyar,46726.87,113,10934.69,4.2,3,2028.82,45,68
2022-11-12,T Nagar,70232.57,162,12921.66,4.0,3,6305.36,81,81
2023-04-15,Anna Nagar,51707.24,133,11598.59,3.0,4,3040.88,58,75
2022-08-13,T Nagar,58270.79,137,13808.54,4.0,1,3885.91,63,74
2023-12-31,OMR,122891.91,306,31833.94,4.5,0,10882.13,134,172
2023-06-30,Adyar,46347.32,115,12923.13,,5,2093.54,63,52
2023-10-19,OMR,50335.0,141,10826.41,4.3,2,3088.36,68,73
2023-10-02,Anna Nagar,51027.63,144,11726.03,4.5,1,3455.0,70,74
2023-05-04,OMR,37530.19,97,8053.05,3.7,5,3139.49,54,43
2023-05-04,T Nagar,49665.59,122,13616.32,4.1,0,4274.09,69,53
2023-03-05,T Nagar,65308.29,157,12876.34,5.0,3,5653.08,81,76
2023-11-17,T Nagar,59491.94,138,15315.78,4.1,0,2445.07,66,72
2023-02-08,OMR,40021.7,97,8998.54,4.3,1,1888.44,46,51
2022-03-09,Velachery,45486.37,106,10714.18,4.8,0,2433.96,61,45
2023-10-22,OMR,55841.08,150,10558.8,4.1,4,4584.64,70,80
2023-07-25,T Nagar,57499.02,142,12333.32,4.1,1,2601.27,83,59
2023-08-18,OMR,39260.41,98,10946.02,5.0,3,2046.65,37,61
2023-10-21,Adyar,72933.08,162,18080.07,4.4,3,5629.42,64,98
2022-05-24,Velachery,,77,8662.41,3.1,4,2157.05,27,50
2022-06-10,Anna Nagar,42955.18,120,8063.02,3.7,1,2449.26,67,53
2022-09-02,Velachery,38231.15,99,7526.77,3.7,1,3131.04,56,43
2022-08-15,T Nagar,49908.66,112,9840.65,4.2,1,2159.22,51,61
2022-11-11,OMR,46337.26,128,12432.83,5.0,5,2171.02,54,74
2023-11-11,Adyar,70448.36,200,16445.38,4.3,1,6330.4,113,87
2023-10-14,OMR,58776.85,135,15695.18,4.5,0,3181.73,74,61
2022-05-28,T Nagar,,122,13643.52,4.2,3,3347.29,64,58
2023-04-05,Velachery,41463.3,102,10276.7,4.0,2,2134.39,48,54
2022-02-11,OMR,40810.57,94,11281.55,3.6,0,2893.64,38,56
2023-03-01,Velachery,33099.49,75,8912.59,4.2,2,1507.18,41,34
2022-01-11,Adyar,60674.98,158,16619.23,3.7,1,3224.27,71,87
2022-04-09,Anna Nagar,57122.31,159,12585.54,3.3,3,2914.84,72,87
2023-07-02,OMR,49763.12,135,9438.05,4.2,2,3325.66,67,68
2023-01-03,Adyar,49141.07,119,13332.46,3.6,1,2322.92,43,76
2022-09-21,OMR,36152.28,93,9307.73,3.8,6,3106.22,34,59
2023-01-14,OMR,55089.05,142,10560.84,4.7,0,4182.5,71,71
2022-09-11,Anna Nagar,59651.12,169,15296.66,3.6,0,4246.39,91,78
2022-04-14,Anna Nagar,40332.59,104,9411.66,3.5,3,3189.89,54,50
2023-12-17,T Nagar,75830.04,199,15965.19,3.4,2,4857.6,115,84
2023-12-15,T Nagar,58972.98,153,11746.23,4.0,2,4468.84,65,88
2022-07-08,Velachery,37460.69,91,8710.63,3.8,1,2362.82,53,38
2023-08-10,Anna Nagar,41736.45,117,9370.28,4.6,2,1905.55,51,66
2023-09-20,Anna Nagar,40997.6,112,10386.04,3.7,2,1640.74,55,57
2022-08-25,Velachery,41692.28,114,9101.79,4.2,2,3657.4,41,73
2022-09-29,OMR,35692.08,87,7829.86,4.8,4,2290.76,44,43
2023-10-04,Velachery,39787.81,98,9847.53,4.2,1,1817.04,56,42
2022-01-10,Adyar,,160,13601.91,3.7,2,3242.36,91,69
2023-02-08,Anna Nagar,39533.57,90,7470.13,4.1,2,2995.39,37,53
2023-03-01,T Nagar,44254.84,104,9945.69,4.0,1,3703.23,49,55
2022-03-07,Adyar,46357.82,108,12831.2,4.8,4,4008.36,50,58
2023-11-05,Adyar,73302.66,182,15805.95,4.2,3,6167.92,69,113
2022-08-11,Velachery,38694.98,87,7602.08,4.5,1,2598.41,31,56
2022-09-08,OMR,41851.32,115,8084.51,3.6,1,1748.18,62,53
2023-06-07,OMR,10889.22,25,2815.18,3.9,3,535.54,12,13
2023-08-20,Velachery,42772.87,117,8364.64,4.2,0,2124.52,60,57
2022-05-23,OMR,39321.1,98,9675.2,3.5,2,2034.05,41,57
2023-07-23,OMR,50434.78,127,10587.67,3.6,1,3076.76,61,66
2022-07-08,OMR,,97,8238.09,3.6,0,3377.31,47,50
2023-03-29,Anna Nagar,41902.26,98,8405.54,3.8,2,3162.15,34,64
2022-04-22,Adyar,47699.31,113,12552.03,3.5,2,2422.64,66,47
2023-08-21,T Nagar,59506.35,157,12746.72,4.0,1,5149.5,77,80
2022-01-25,OMR,44706.43,125,8753.15,4.5,3,2484.45,55,70
2023-08-13,Velachery,43242.37,105,11499.92,4.3,3,3665.31,51,54
2022-05-31,T Nagar,49978.24,115,10665.74,3.9,2,2679.95,56,59
2023-10-17,OMR,49489.63,141,11392.51,4.6,1,2269.95,80,61
2023-09-16,Anna Nagar,50187.04,114,12226.66,3.8,2,3841.03,66,48
2022-07-23,Adyar,68162.43,180,14223.17,4.6,2,4778.0,106,74
2023-04-25,OMR,35316.24,90,6596.62,3.9,2,2138.77,38,52
2022-11-24,Velachery,44784.49,113,10158.47,4.1,2,2711.13,46,67
2022-09-20,Anna Nagar,43246.07,112,10699.05,4.0,1,1865.13,45,67
2022-06-24,Velachery,34109.67,81,9224.21,4.4,0,1792.99,47,34
2023-12-10,T Nagar,80855.38,181,17865.57,4.7,2,3337.22,73,108
2022-01-09,Adyar,67088.91,175,17792.23,4.1,2,5504.26,65,110
2023-05-25,Velachery,38846.92,109,10267.55,4.0,0,1653.91,42,67
2022-11-27,Adyar,67145.88,170,13178.27,4.8,2,5207.66,66,104
2022-12-09,Velachery,45506.37,124,10611.43,3.6,2,2460.8,46,78
2023-10-03,Anna Nagar,,145,10993.08,3.6,1,2440.37,76,69
2023-09-27,T Nagar,57831.93,128,12930.23,4.1,5,2745.22,57,71
2022-07-15,Adyar,42363.15,112,11242.72,4.1,2,2070.84,49,63
2023-02-13,Adyar,47306.58,106,11752.92,4.6,1,,57,49
2023-07-06,OMR,49903.9,114,13284.18,4.0,0,2923.83,63,51
2023-05-15,Velachery,35439.58,81,8981.36,3.9,1,1456.0,42,39
2022-02-26,OMR,50941.98,114,13779.94,4.2,1,3441.56,65,49
2023-05-04,Anna Nagar,41123.13,107,10476.17,4.1,1,2775.33,49,58
2023-01-19,Velachery,47872.37,115,13173.7,3.7,3,2136.0,41,74
2022-10-02,Velachery,59005.45,137,16109.48,4.2,0,4520.69,74,63
2023-12-23,Adyar,,176,16273.05,4.2,2,3509.75,73,103
2022-10-27,OMR,47856.16,114,13304.87,3.8,1,3187.87,59,55
2022-05-27,Anna Nagar,39652.0,104,10867.34,4.4,3,2100.16,47,57
2022-03-16,Velachery,33570.19,94,8947.86,4.0,2,2201.13,47,47
2023-06-11,Velachery,43349.64,106,11208.43,4.5,3,2928.27,40,66
2023-10-02,T Nagar,56273.63,158,12755.24,3.5,2,5049.52,67,91
2022-09-18,Adyar,59160.4,159,14488.79,3.6,3,5272.79,70,89
2023-11-09,OMR,45579.82,115,11754.14,3.9,1,1995.21,60,55
2022-03-24,OMR,42011.33,96,7613.04,4.0,3,1739.53,33,63
2023-09-14,Adyar,50251.53,132,13762.84,4.5,5,3534.75,70,62
2023-10-22,Anna Nagar,68879.68,168,16487.11,4.3,2,3320.64,63,105
2022-12-01,Velachery,45737.42,125,10112.67,4.9,1,3635.51,71,54
2022-11-18,Adyar,47369.01,112,11980.95,4.6,4,3871.16,52,60
2022-07-06,Anna Nagar,41780.34,119,11689.39,3.8,1,3085.1,66,53
2023-02-22,T Nagar,55704.68,126,12498.66,4.5,0,4065.65,74,52
2022-12-19,OMR,41620.57,106,9845.99,4.7,5,1674.01,44,62
2023-09-01,Anna Nagar,49489.46,118,10689.3,4.4,4,3632.05,42,76
2022-01-02,Adyar,72283.24,202,14003.45,4.2,1,5064.06,96,106
2023-09-02,Adyar,57668.4,131,12773.0,4.2,3,2323.96,71,60
2023-04-16,Velachery,46381.82,120,11550.26,4.2,2,2948.62,51,69
2022-04-20,OMR,43833.14,99,11923.51,4.3,1,1782.83,56,43
2022-07-17,Anna Nagar,55507.41,136,10465.04,4.0,3,2339.66,70,66
2022-01-12,OMR,44313.68,99,11928.95,3.9,5,2246.16,37,62
2022-05-18,Adyar,45231.7,118,10909.09,4.3,0,3416.87,41,77
2022-10-21,Anna Nagar,47284.86,125,8681.17,3.7,1,4082.85,50,75
2022-02-06,T Nagar,59338.28,135,15948.67,4.0,0,5214.84,76,59
2023-02-05,Anna Nagar,56030.63,139,13952.32,3.7,2,4587.37,59,80
2022-05-03,Anna Nagar,37568.85,100,8677.37,3.5,2,3053.01,41,59
2022-12-02,OMR,39683.79,102,7516.43,3.3,3,2655.96,58,44
2022-07-22,Anna Nagar,42584.99,103,11481.23,4.4,3,3507.29,44,59
2022-04-16,T Nagar,57763.27,156,13565.61,4.4,0,2645.71,55,101
2022-04-15,Adyar,52889.7,124,10255.89,4.7,2,3569.11,59,65
2023-12-11,T Nagar,57281.0,156,12757.6,4.2,1,2606.79,72,84
2022-10-01,Velachery,60688.59,160,12616.17,4.7,5,3764.16,70,90
2022-08-24,Velachery,40299.8,96,7590.92,3.9,2,2791.36,40,56
2023-10-29,OMR,55534.97,126,13424.62,3.7,3,2756.77,71,55
2022-09-05,Velachery,34005.39,87,9178.81,4.2,4,1803.44,39,48
2023-10-12,OMR,47615.54,112,12943.57,3.7,1,2397.92,64,48
2023-02-28,T Nagar,46397.83,131,11918.47,4.4,1,3797.89,52,79
2022-07-21,Velachery,38439.24,88,8524.82,3.7,4,2560.79,52,36
2022-08-31,Adyar,51572.9,125,12107.81,4.3,2,3978.4,65,60
2023-06-14,OMR,38080.9,88,9098.43,4.1,1,1835.51,35,53
2022-10-27,Velachery,,118,13140.76,3.4,4,2250.95,69,49
2022-05-05,T Nagar,47101.04,125,8496.69,4.5,2,3050.87,46,79
2022-05-10,Velachery,34590.47,94,6292.74,3.5,3,2511.26,34,60
2022-03-19,Adyar,52387.35,117,9859.8,4.2,0,2381.91,65,52
2023-10-04,Anna Nagar,,117,8493.21,4.5,2,2302.17,46,71
2022-01-02,Anna Nagar,60794.37,151,13568.97,3.9,1,3317.03,75,76
2023-12-02,Velachery,49339.9,131,10663.16,4.2,1,3189.07,57,74
2023-11-30,Anna Nagar,53864.62,146,10496.45,,1,3383.53,65,81
2023-11-10,OMR,47767.05,108,12929.95,4.0,1,2389.22,50,58
2022-03-21,OMR,42945.92,96,10117.57,3.0,3,2377.38,39,57
2022-06-26,Velachery,37908.36,95,9666.25,3.2,3,2090.46,51,44
2022-09-22,OMR,39469.8,93,9199.52,3.9,6,2568.33,36,57
2023-07-16,T Nagar,63866.37,143,16217.82,3.8,3,4282.57,83,60
2023-08-06,OMR,43487.47,108,10584.92,4.2,3,3418.34,38,70
2022-10-27,Adyar,49501.64,112,12721.74,4.0,3,2277.17,54,58
2022-03-02,Velachery,36303.17,90,9285.13,4.2,3,1976.39,37,53
2023-01-29,Velachery,55153.92,134,13490.32,3.8,0,2880.4,78,56
2023-02-11,T Nagar,61970.11,158,11962.49,3.8,2,3562.89,86,72
2023-01-20,OMR,,114,10178.77,4.3,2,3983.79,50,64
2023-09-26,OMR,44291.59,98,11568.22,,2,1964.03,43,55
2022-06-21,Velachery,32134.32,78,8046.25,4.0,2,1411.08,38,40
2023-06-23,Velachery,34793.12,77,9314.18,3.9,0,1880.12,36,41
2023-10-26,Anna Nagar,55373.7,130,13559.33,4.6,0,3979.83,63,67
2023-11-15,Anna Nagar,48299.37,137,12756.08,4.0,1,3172.06,52,85
2023-06-12,T Nagar,48834.61,111,11920.73,3.5,2,2882.08,43,68
2023-06-29,OMR,41881.98,94,10422.28,,2,2589.45,46,48
2022-11-14,Anna Nagar,48299.83,131,12240.94,4.0,4,2436.32,47,84
2023-10-11,Anna Nagar,54203.09,121,11006.69,4.1,1,4262.73,52,69
2023-12-06,T Nagar,65812.84,164,17459.81,3.6,1,4964.56,93,71
2022-01-20,Velachery,,109,9967.6,3.8,2,3666.51,59,50
